sentiment	text
negatif	chambre spacieuse alors que salle de bain minuscule...on pouvait se laver assis aux toilettes...pommeau de douche obsolète.. pas de clim et pas possibilité de laisser la porte fenêtre ouverte vu le balcon accessible à plusieurs chambres
negatif	pas de patères pour mettre vêtement et serviette
negatif	environnement très bruyant toute la nuit ne permettant pas de dormir fenêtres ouvertes
negatif	chambre petite.pas de placard ni de crochet .
negatif	un soir de finale de top 14, la rochelle a perdu donc pas trop de bruit côté place sinon je pense que cela aurait pu déranger mon sommeil.
negatif	néanmoins, une isolation nulle entre les chambres, nous pouvions entendre toutes les conversations des autres (2h du matin), sachant que nous étions la seule chambre au 3 eme étage... c’est dire de l’isolation.
negatif	chambre très sombre et oppressante.
negatif	un peu élevé pour le coup
negatif	jamais je n'ai entendu un pareil commentaire !
negatif	l’absence de climatisation.
negatif	la salle du petit déjeuner pas super confort .
negatif	la chambre un peu austère
negatif	pour ceux qui viennent en voiture, obligation de payer le parking intérieur de l’hôtel car stationnement très compliqué sinon.
negatif	la douche était un peu petite (enfin, plutôt la verrière, ce qui fait qu'il y a rapidement de l'eau sur le sol), et wi-fi plus que moyenne (le débit est bon, mais elle a tendance à s'arrêter toute seule et de manière répétée).
negatif	ne pas oublier de réserver le parking.
negatif	amis cycliste fuyez,  accueil exécrable, inconcevable pour un hôtelier.
negatif	l'insonorisation de l'hôtel...très très insuffisante.
negatif	hôtel rénové il y a quelques années ........,déco absente ,distribution de la chambre non fonctionnelle ,équipement de la salle de bains médiocre (la prise électrique pour le rasoir se trouve ......dans le couloir !,le bac à douche n'est pas d'aplomb avec les rebords .....,pas de lavabo dans les toilettes (séparées, ça bon point ) et pas de fermeture à la porte !
negatif	l'insonorisation des chambres / couloir
negatif	établissement pas du tout isolé, résultat, impossible de se reposer, ( énormément de bruit de la chambre voisine!!!!)
negatif	!il manque également un porte serviettes
negatif	du coup on a pris le petit déjeuner et les repas ailleurs !
negatif	le bruit .
negatif	chasse d'eau hs.
negatif	sa situation géographique.
negatif	peu de rangement dans la salle de bain
negatif	cet hôtel ne mérite pas ses 3 étoiles.
negatif	les toilettes sont à 30 cm du bord de la baignoire et le siège était cassé, c'était pas pratique.
negatif	propreté moyenne.
negatif	rideau jaune et salle de bain pas très nette.
negatif	en réalité pas de parking, nous aurions préféré le savoir avant notre arrivée afin de pouvoir nous organiser.
negatif	toilettes a peine fonctionnelles
negatif	l’accueil fort peu aimable.
negatif	accès parking compliqué du fait des limitations d’accès , et places étriquées.
negatif	d’office, « il n’y a pas de place dans le parking si vous n’avez pas réservé ».
negatif	toutefois, bel emplacement stratégique et très propre !
negatif	ce sont les seuls mots que nous avons entendu,le bonjour n'était pas là.
negatif	dommage que la salle d’eau soit ouverte sur l’entrée dans une cosy supérieur double.
negatif	les oreillers sont un peu durs  manque de traversins
negatif	il faudrait préciser dans l'annonce que le restaurant ne fonctionne pas le soir.
negatif	je ne sais pas...
negatif	malgré notre question préalable par mail concernant le fait de pouvoir garer nos vélos de façon sécurisée quelque part dans l'hôtel et une réponse (apparemment automatique) qui était positive, nous avons finalement dû gérer nos vélos nous-mêmes.
negatif	problème de wifi qui coupe et qui revient.
negatif	assis sur le toilette, les genoux sont dans la porte.
negatif	le parking qui avait orienté notre choix pour l'hôtel : les places en sous sol sont trop étroites ainsi que l'accès nécessitant des manœuvres périlleuses.
negatif	et en plus rien qui puisse justifier un tel prix !
negatif	aucune crudités sur le buffet du petit-déjeuner.
negatif	les murs ne sont pas assez isolés, mais nous avons eu la chance de ne pas avoir trop de bruit pendant notre séjour.
negatif	pas de choix.
negatif	j'ai assisté à une autre.
negatif	agencement de la chambre 222 (salle de bain à l’entrée) lit non refait entre 2 nuits surcoût lié au marathon
negatif	prix du pdj un peu eleve pour une boisson chaude un verre de jus de fruit un croissant et un bout de pain avec beurre et confiture (7€)
negatif	chambre avec déco vieillotte.
negatif	aucune isolation entre les chambres et les voisins ont été particulièrement en forme une bonne partie de la nuit.
negatif	le manque de placard ou penderie trop réduite au strict minimum .
negatif	salle de bain tres petite .douche mal fichu ,si tu fais pas gafe tu as de eau partout.
negatif	peu de choses en fait
negatif	souci avec du personnel externe nous as t-on dit.
negatif	photo non conforme pour les chambre 3 lits.
negatif	cela donnait un cachet supplémentaire et chaleureux... nous espérons qu'une cheminée sera remise lors des prochains travaux de rénovation programmés en janvier prochain semble-t-il.
negatif	a chaque douche c'était l'inondation.
negatif	nous recherchions justrment un hôtel restaurant pour ne pas avoir à ressortir.
negatif	le petit dejeuner
negatif	dans les nouvelles aménagements des chambres.
negatif	petit déjeuner moyen.
negatif	proposition de roomservice mais non appliquée en définitive...c est très confortable mais trop standardisé à mon goût....manque d originalité vu l emplacement
negatif	point positif : parking offert pour compenser , merci pour le geste commercial , c'est important d'être entendu.
negatif	manque de pression au lavabo
negatif	l’insonorisation de la chambre nous entendions souvent les autres clients de l’autre côté du mur
negatif	la douche pas très pratique
negatif	une véritable douche aurait été préférable, mais c’était tout à fait acceptable.
negatif	tout aimé
negatif	les murs ne doivent être qu’en placo et nous entendions les voisins tirer leurs rideaux, marcher ou même leurs discussions
negatif	les chambres ne sont pas équipées de climatisation…
negatif	draps troué seche cheveux trop vieux
negatif	l insonorisation des chambrez
negatif	le cout du parking : 13€ la nuit
negatif	la chambre était un peu petite mais c’est tout
negatif	chambre petite
negatif	signaler le 1er jour mais pas de changement le second jour.
negatif	l'isolation au niveau de la fenêtre mais le we d'après l'hôtel est fermé pour rénovation donc je suppose que ce problème ne sera plus d'actualité.
negatif	la literie n'est pas vraiment bien , et on pouvait entendre la conversation des voisins du dessous et de ceux d'à côté..
negatif	télé non fonctionnelle, lit non fait entièrement, personnel pas forcément très agréable, petit déjeuné cher pour ce que c est
negatif	le manque de douche
negatif	rien à redire, c'était parfait
negatif	alors si on prend la chambre 1 nuit elle et faite !
negatif	l’eau est longue à chauffer, la decorations serait à moderniser
negatif	donc, deuxième prise de bec.
negatif	la chambre était très simple et la salle de douche peu fonctionnelle, rien pour poser les affaires, douche peu confortable avec rideau,…
negatif	..
negatif	pas de savon ni shampoing
negatif	la salle de bain de la chambre familiale est un peu biscornue et pas trés ergonomique mais pas de soucis pour une ou deux nuits
negatif	l'absence de crochets suffisants pour les serviettes dans la salle de bain.
negatif	pour 110€ la nuit on pouvait s'attendre à mieux en terme de chambre, mobiliers vetustes, rideau de douche pas adapté, le prix justifie simplement la vue sur le port.
negatif	fallait choisir entre une chaleur étouffante fentre fermee ( double vitrage) ou bruit excessif venant des animations du port..
negatif	pas de climatisation et impossible de rester la fenêtre ouverte car cela donne sur le port qui est très très animé la nuit tard voir tôt  dommage autrement l emplacement est superbe
negatif	nous avons voulu prendre le petit déjeuné en terrasse au soleil, nous avons attendu + de 15 minutes, la serveuse passait et repassait devant nous sans venir nous voir.
negatif	le manque de parking
negatif	salle de bain qui n'est pas pratique (bac à douche ouvert sur salle de bain du coup eau qui coule sur le carrelage, lunette des toilettes cassée et sales, taches sur les serviettes de bain, pommeau de douche qui coule aléatoirement).
negatif	la chambre était petite et peu confortable.
negatif	chambre prête à 16h au lieu de 15h poubelle devant notre porte provenant du ménage de la chambre voisine le jeune homme qui effectuait ce ménage ne nous a pas adressé un seul mot au moment de dégager l'accès à notre chambre la clim ne marchait pas, il a fallu la réactiver depuis la réception
negatif	il était difficile de trouver le chemin du parking avec les rues à sens unique et les déviations.
negatif	plus de place au parking , dommage
negatif	pas de savon pour se laver les mains obligé d'aller vers la baignoire prendre du savon et retourner vers l'évier.
negatif	on peut nettoyer le salle de bains avec des produits écologiques.
negatif	le petit déjeuner demandé ne correspondait pas...  l l’accès à l’hôtel du fait de travaux n’est pas simple....
negatif	le parking étant vraiment petit mieux vaudrait en limiter l'accès que laisser nombre de personnes dans la difficulté pour se garer.
negatif	un bordel incroyable de 23 h à 5 h du matin impossible de dormir.
negatif	pas de serviette pour les mains, pas de porte serviette, pas de savon, accès aux toilettes difficile, pas de clim pas de ventilation , couchage inconfortable ( matelas trop ferme et oreiller dur)
negatif	les fenetres ouvertes on entandait tout le bruit dans la rue et zéro intimité car les rideaux tenaient avec du scotch.
negatif	la literie n'est pas bonne et les oreillers non plus.
negatif	il faudrait un rideau de douche
negatif	il n y avait pas de couette mais une vieille couverture, pas de produit dans la salle de bain équipée d une baignoire et non d une douche.
